,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
32652,25.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,36,13578.310186735915
32653,27.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,22,13578.310186735915
32654,21.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,No,,30,13578.310186735915
32655,24.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,13578.310186735915
32656,36.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,13565.123840832777
32657,22.0,4.6,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,13565.123840832777
32658,,,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,13565.123840832777
32659,23.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,18,13565.123840832777
32660,22.0,2.5,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,35,13558.619310257016
32661,25.0,5.0,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,13558.619310257016
32662,33.0,4.5,Stormy,Jam,2,Meal,scooter,1.0,No,,40,13558.619310257016
32663,29.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,13558.619310257016
32664,26.0,4.7,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,22,13558.619310257016
32665,20.0,4.2,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,13558.619310257016
32666,30.0,4.6,Windy,High,2,Buffet,motorcycle,2.0,No,Metropolitian,33,13558.619310257016
32667,29.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,17,13558.619310257016
32668,32.0,4.6,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,40,13558.619310257016
32669,26.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,,15,13555.337853819745
32670,26.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,29,13555.337853819745
32671,31.0,4.0,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,44,13555.337853819745
32672,27.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,13555.337853819745
32673,39.0,4.9,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,11,13555.337853819745
32674,20.0,4.5,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,51,13555.337853819745
32675,28.0,5.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,34,13555.337853819745
32676,25.0,4.5,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,13555.337853819745
32677,38.0,4.9,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,15,13555.337853819745
32678,39.0,4.6,Fog,Low,1,Buffet,scooter,1.0,No,Urban,16,13555.337853819745
32679,21.0,4.6,Windy,Low,2,Buffet,electric_scooter,1.0,No,Urban,15,13555.337853819745
32680,24.0,4.9,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,25,13555.337853819745
32681,36.0,5.0,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35,13545.797618487642
32682,23.0,5.0,Sandstorms,High,1,Snack,motorcycle,0.0,No,Urban,18,13545.797618487642
32683,35.0,3.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,33,13545.797618487642
32684,30.0,4.0,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,25,13545.797618487642
32685,26.0,4.8,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,36,13545.797618487642
32686,30.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,29,13545.797618487642
32687,15.0,1.0,,,3,Drinks,scooter,0.0,No,Metropolitian,34,13545.797618487642
32688,20.0,4.2,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,31,13545.797618487642
32689,23.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,14,13545.797618487642
32690,36.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,43,13545.797618487642
32691,29.0,4.9,Windy,Low,1,Drinks,scooter,,,Metropolitian,11,13545.797618487642
32692,22.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,13545.797618487642
32693,29.0,4.9,Sunny,Low,0,Buffet,motorcycle,,No,Urban,14,13544.891710916652
32694,39.0,4.6,Stormy,Low,1,Meal,scooter,1.0,No,Urban,26,13544.891710916652
32695,30.0,4.7,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,16,13544.891710916652
32696,34.0,4.8,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,25,13544.891710916652
32697,36.0,4.4,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,39,13544.891710916652
32698,32.0,4.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,13544.891710916652
32699,33.0,4.9,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36,13544.891710916652
32700,37.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,13544.891710916652
32701,31.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,21,13544.891710916652
32702,34.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,13532.7718887029
32703,37.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,22,13521.47674310067
32704,37.0,5.0,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,32,13521.47674310067
32705,20.0,4.7,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,13521.47674310067
32706,36.0,4.8,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,28,13521.47674310067
32707,,,,,3,Buffet,scooter,1.0,No,Metropolitian,15,13521.47674310067
32708,20.0,4.9,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,13521.47674310067
32709,38.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,24,13521.47674310067
32710,,,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,19,13521.47674310067
32711,35.0,4.9,Fog,Medium,0,Meal,motorcycle,,No,Metropolitian,40,13521.47674310067
32712,35.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,19,13521.47674310067
32713,30.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,13521.47674310067
32714,38.0,4.9,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,36,13507.7155600591
32715,34.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,27,13507.7155600591
32716,29.0,4.5,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26,13507.7155600591
32717,29.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,16,13507.7155600591
32718,30.0,4.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,13507.7155600591
32719,36.0,4.5,Windy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,41,13507.7155600591
32720,36.0,4.5,Sunny,Jam,2,Snack,motorcycle,,No,Metropolitian,21,13507.7155600591
32721,28.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,13507.7155600591
32722,38.0,4.2,Cloudy,High,1,Drinks,scooter,0.0,No,Metropolitian,33,13507.7155600591
32723,15.0,1.0,,,3,Snack,scooter,1.0,No,Metropolitian,19,13507.7155600591
32724,27.0,4.2,Cloudy,High,1,Snack,motorcycle,0.0,No,Metropolitian,33,13507.7155600591
32725,24.0,4.6,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,23,13507.7155600591
32726,20.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,13447.918852421255
32727,27.0,4.9,Windy,Low,1,Buffet,motorcycle,0.0,,Urban,11,13422.41017701527
32728,20.0,4.6,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Urban,24,13422.41017701527
32729,35.0,4.5,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,22,13344.097813100141
32730,20.0,4.8,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,12,13266.175322954638
32731,30.0,4.1,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,13002.403023016901
32732,32.0,4.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Urban,38,12834.161873738736
32733,21.0,4.2,Sunny,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,49,12745.670372546112
32734,,,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,11,12397.247838231038
32735,23.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,12272.6616470193
32736,26.0,4.9,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,12,12271.047703627897
32737,25.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,12271.047703627897
32738,28.0,4.6,Fog,Medium,2,Snack,scooter,2.0,No,Metropolitian,37,12271.047703627897
32739,36.0,3.8,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,38,12251.577822943384
32740,22.0,4.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,12244.606515723175
32741,36.0,4.7,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,25,12244.606515723175
32742,37.0,4.2,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,45,12244.606515723175
32743,38.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,22,12242.93410984566
32744,39.0,4.6,Fog,High,0,Meal,motorcycle,,No,Metropolitian,30,12237.490426691626
32745,20.0,4.9,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,11,12226.348978996853
32746,24.0,4.8,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,12220.466290742168
32747,20.0,5.0,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,12220.466290742168
32748,32.0,4.7,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,12220.466290742168
32749,29.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,12219.510599910682
32750,22.0,4.4,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,12212.171721514704
32751,22.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,42,12212.171721514704
32752,39.0,4.9,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Urban,27,12211.805990736251
32753,32.0,4.5,Sandstorms,Low,0,Meal,motorcycle,0.0,No,,29,12211.805990736251
32754,26.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,,13,12210.852145934703
32755,33.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,12210.852145934703
32756,28.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,12210.852145934703
32757,21.0,4.8,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,16,12210.852145934703
32758,35.0,4.2,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,40,12208.873326391878
32759,28.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,,22,12208.873326391878
32760,32.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,12208.860399545933
32761,36.0,4.8,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,19,12208.860399545933
32762,35.0,4.2,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,46,12208.860399545933
32763,33.0,4.8,Fog,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,44,12207.357136504668
32764,38.0,3.5,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,32,12207.357136504668
32765,25.0,4.6,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,16,12207.357136504668
32766,35.0,4.8,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,22,12207.264699728099
32767,31.0,4.3,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,39,12206.278758245642
32768,34.0,4.2,Windy,Jam,1,Snack,scooter,1.0,No,,32,12205.395553533372
32769,36.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,52,12205.395553533372
32770,28.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Urban,12,12204.101659908592
32771,25.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,12204.101659908592
32772,30.0,4.5,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26,12204.101659908592
32773,22.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,12204.101659908592
32774,32.0,4.6,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,12203.642222633578
32775,39.0,4.6,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,27,12203.642222633578
32776,26.0,4.7,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,11,12203.642222633578
32777,39.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,12203.642222633578
32778,36.0,4.6,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,26,12201.13964011889
32779,21.0,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20,12201.13964011889
32780,38.0,4.2,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,45,12201.13964011889
32781,20.0,4.6,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,10,12199.778240241852
32782,27.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,12199.778240241852
32783,30.0,4.8,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,23,12199.778240241852
32784,21.0,4.6,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,10,12194.922967516768
32785,25.0,4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30,12194.073273434675
32786,23.0,4.9,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,18,12194.073273434675
32787,26.0,4.9,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,24,12190.981284715079
32788,37.0,4.8,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,28,12190.981284715079
32789,24.0,4.5,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,12189.192352593433
32790,24.0,4.9,Sandstorms,High,2,Snack,motorcycle,0.0,No,Metropolitian,22,12189.192352593433
32791,25.0,4.8,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,12189.192352593433
32792,29.0,4.6,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,12186.13962905326
32793,39.0,4.6,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,33,12186.13962905326
32794,37.0,4.0,Windy,Medium,0,Meal,motorcycle,1.0,Yes,Metropolitian,39,12185.715513731031
32795,26.0,4.8,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,22,12185.715513731031
32796,32.0,4.0,Fog,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,44,12185.715513731031
32797,24.0,4.7,Fog,High,1,Buffet,motorcycle,1.0,No,Urban,23,12184.885456901773
32798,38.0,4.4,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,12184.885456901773
32799,31.0,4.7,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,11,12184.885456901773
32800,23.0,4.6,Windy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,20,12184.885456901773
32801,26.0,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,13,12182.929365315706
32802,32.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,12182.929365315706
32803,31.0,4.1,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,48,12182.929365315706
32804,27.0,4.6,Sunny,High,2,Snack,electric_scooter,0.0,No,Urban,16,12182.929365315706
32805,24.0,4.7,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,12,12182.917342406181
32806,23.0,4.7,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,20,12182.917342406181
32807,32.0,5.0,Fog,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,46,12182.917342406181
32808,29.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,12181.427034630364
32809,23.0,4.8,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,29,12181.427034630364
32810,37.0,4.8,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,12181.338296470914
32811,29.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,23,12181.338296470914
32812,31.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,12179.56329248395
32813,24.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,15,12179.56329248395
32814,25.0,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,24,12179.56329248395
32815,27.0,4.2,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,12177.85445312729
32816,23.0,4.6,Fog,Medium,0,Snack,motorcycle,0.0,No,Urban,27,12177.85445312729
32817,27.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,41,12177.85445312729
32818,21.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,12177.85445312729
32819,32.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,28,12175.429799396155
32820,35.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,12175.429799396155
32821,34.0,4.6,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,18,12168.79719091787
32822,31.0,4.4,Windy,High,0,Drinks,motorcycle,2.0,No,Metropolitian,48,12149.36828247931
32823,,,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,16,12149.15413010036
32824,28.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Urban,14,12149.15413010036
32825,31.0,4.6,Stormy,High,0,Drinks,motorcycle,2.0,No,Metropolitian,36,12149.15413010036
32826,24.0,4.5,Sandstorms,Low,2,Drinks,motorcycle,0.0,,Urban,11,12149.15413010036
32827,31.0,4.7,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Urban,20,12143.808627528688
32828,24.0,4.3,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,31,12143.808627528688
32829,26.0,5.0,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,19,12140.710836915136
32830,24.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,17,12140.710836915136
32831,29.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,14,12140.710836915136
32832,26.0,4.7,Stormy,Low,2,Meal,motorcycle,0.0,No,Urban,12,12138.8060088606
32833,39.0,4.6,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,12138.8060088606
32834,23.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,30,12138.8060088606
32835,32.0,4.9,Cloudy,Medium,0,Meal,motorcycle,3.0,Yes,Urban,48,12136.603183844296
32836,50.0,6.0,,,3,Drinks,bicycle,0.0,No,Metropolitian,12,12136.603183844296
32837,23.0,4.6,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,28,12136.062117317591
32838,24.0,4.9,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,12136.062117317591
32839,27.0,4.1,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32,12136.062117317591
32840,39.0,,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,43,12135.480876362642
32841,37.0,4.8,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,12135.480876362642
32842,26.0,5.0,Stormy,High,2,Drinks,scooter,1.0,No,Urban,18,12133.571359985035
32843,23.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,12133.561156936083
32844,,,Windy,Medium,2,Snack,scooter,1.0,No,Urban,31,12133.561156936083
32845,28.0,5.0,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,17,12133.561156936083
32846,38.0,5.0,Cloudy,High,1,Drinks,scooter,1.0,No,,36,12132.097583415813
32847,39.0,4.6,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,12132.097583415813
32848,24.0,4.6,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,12132.016311103207
32849,39.0,3.9,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,38,12132.016311103207
32850,35.0,4.7,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,27,12130.431097842897
32851,35.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,12130.431097842897
32852,37.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,41,12129.22615813279
32853,22.0,4.7,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,,13,12128.812383572355
32854,39.0,4.3,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,12128.812383572355
32855,,,Sandstorms,Low,1,Snack,motorcycle,,No,Metropolitian,16,12126.545305780584
32856,23.0,4.9,Fog,Low,1,Buffet,scooter,1.0,No,Urban,11,12126.545305780584
32857,33.0,4.8,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,12126.545305780584
32858,25.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,12126.545305780584
32859,31.0,4.6,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,39,12116.848629231697
32860,39.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,12116.848629231697
32861,35.0,5.0,Sunny,Low,2,Snack,scooter,1.0,No,Urban,11,12116.848629231697
32862,22.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,30,12116.848629231697
32863,22.0,4.6,Windy,Low,1,Buffet,scooter,1.0,No,Urban,15,12114.886127186008
32864,23.0,4.9,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,22,12114.886127186008
32865,38.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,12114.886127186008
32866,24.0,4.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,12114.886127186008
32867,31.0,4.6,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,33,12101.9261171725
32868,27.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,12101.9261171725
32869,39.0,4.6,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38,12101.9261171725
32870,24.0,4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,24,12096.945223322167
32871,31.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,27,12096.945223322167
32872,29.0,4.7,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,25,12096.945223322167
32873,34.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,49,12091.822799423926
32874,22.0,5.0,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,42,12091.822799423926
32875,38.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,12091.822799423926
32876,21.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,17,12090.47597499937
32877,33.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,12090.47597499937
32878,20.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,12089.817804828574
32879,36.0,5.0,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,26,12089.817804828574
32880,39.0,4.6,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,12089.817804828574
32881,,,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,12089.817804828574
32882,22.0,4.7,Sunny,Medium,2,Drinks,scooter,1.0,No,Urban,19,12089.486855017869
32883,38.0,4.9,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,12089.486855017869
32884,23.0,5.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,43,12087.625387814698
32885,37.0,4.6,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,27,12087.617019355961
32886,23.0,4.6,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,20,12087.617019355961
32887,25.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,17,12086.181270844843
32888,20.0,4.8,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,12086.181270844843
32889,27.0,4.8,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,12086.181270844843
32890,33.0,3.6,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,39,12086.10755104099
32891,29.0,5.0,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,38,12086.10755104099
32892,25.0,4.9,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,12086.10755104099
32893,33.0,4.5,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,15,12083.569708333822
32894,36.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,23,12083.569708333822
32895,33.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,12083.186890665607
32896,23.0,4.8,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,23,12083.186890665607
32897,,,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,52,12081.079582373703
32898,,,Cloudy,Low,2,Meal,electric_scooter,,No,Metropolitian,32,12080.600388229388
32899,25.0,4.8,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,12079.59990761941
32900,25.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,12079.59990761941
32901,33.0,4.0,Cloudy,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,43,12077.20200416279
32902,28.0,4.7,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,18,12077.20200416279
32903,32.0,4.8,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,12076.688470109251
32904,38.0,4.8,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,22,12076.688470109251
32905,22.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,28,12076.688470109251
32906,29.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,12,12075.398407655364
32907,27.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Urban,23,12075.398407655364
32908,30.0,5.0,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,18,12074.803161342857
32909,23.0,4.8,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,14,12074.803161342857
32910,34.0,4.6,Sandstorms,Jam,1,Drinks,scooter,,No,Metropolitian,25,12072.116138236655
32911,,,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,18,12072.116138236655
